

0;takeoffQueue_queueTime;time;304500; 310500; 316500; 322500; 328500; 334500; 340500; 346500; 352500; 358500; 364500; 370500; 376500; 382500; 388500; 394500; 400500; 406500; 412500; 418500; 424500; 430500; 436500; 442500; 448500; 454500; 460500; 466500; 472500; 478500; 484500; 490500; 496500; 502500; 508500; 514500; 520500; 526500; 532500; 538500; 544500; 550500; 556500; 562500; 568500; 574500; 580500; 586500; 592500; 598500; 604500; 610500; 616500; 622500; 628500; 634500; 640500; 646500; 652500; 658500; 664500; 670500; 676500; 682500; 688500; 694500; 700500; 706500; 712500; 718500; 724500; 730500; 736500; 742500; 748500; 754500; 760500; 766500; 772500; 778500; 784500; 790500; 796500; 802500; 808500; 814500; 820500; 826500; 832500; 838500; 844500; 850500; 856500; 862500; 868500; 874500; 880500; 886500; 892500; 898500; 904500; 910500; 916500; 922500; 928500; 934500; 940500; 946500; 952500; 958500; 964500; 970500; 976500; 982500; 988500; 994500; 1000500; 1006500; 1012500; 1018500; 1024500; 1030500; 1036500; 1042500; 1048500; 1054500; 1060500; 1066500; 1072500; 1078500; 1084500; 1090500; 1096500; 1102500; 1108500; 1114500; 1120500; 1126500; 1132500; 1138500; 1144500; 1150500; 1156500; 1162500; 1168500; 1174500; 1180500; 1186500; 1192500; 1198500; 1204500; ;
;;values;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; ;


0;takeoffQueue_queueLength;time;304500; 304500; 310500; 310500; 316500; 316500; 322500; 322500; 328500; 328500; 334500; 334500; 340500; 340500; 346500; 346500; 352500; 352500; 358500; 358500; 364500; 364500; 370500; 370500; 376500; 376500; 382500; 382500; 388500; 388500; 394500; 394500; 400500; 400500; 406500; 406500; 412500; 412500; 418500; 418500; 424500; 424500; 430500; 430500; 436500; 436500; 442500; 442500; 448500; 448500; 454500; 454500; 460500; 460500; 466500; 466500; 472500; 472500; 478500; 478500; 484500; 484500; 490500; 490500; 496500; 496500; 502500; 502500; 508500; 508500; 514500; 514500; 520500; 520500; 526500; 526500; 532500; 532500; 538500; 538500; 544500; 544500; 550500; 550500; 556500; 556500; 562500; 562500; 568500; 568500; 574500; 574500; 580500; 580500; 586500; 586500; 592500; 592500; 598500; 598500; 604500; 604500; 610500; 610500; 616500; 616500; 622500; 622500; 628500; 628500; 634500; 634500; 640500; 640500; 646500; 646500; 652500; 652500; 658500; 658500; 664500; 664500; 670500; 670500; 676500; 676500; 682500; 682500; 688500; 688500; 694500; 694500; 700500; 700500; 706500; 706500; 712500; 712500; 718500; 718500; 724500; 724500; 730500; 730500; 736500; 736500; 742500; 742500; 748500; 748500; 754500; 754500; 760500; 760500; 766500; 766500; 772500; 772500; 778500; 778500; 784500; 784500; 790500; 790500; 796500; 796500; 802500; 802500; 808500; 808500; 814500; 814500; 820500; 820500; 826500; 826500; 832500; 832500; 838500; 838500; 844500; 844500; 850500; 850500; 856500; 856500; 862500; 862500; 868500; 868500; 874500; 874500; 880500; 880500; 886500; 886500; 892500; 892500; 898500; 898500; 904500; 904500; 910500; 910500; 916500; 916500; 922500; 922500; 928500; 928500; 934500; 934500; 940500; 940500; 946500; 946500; 952500; 952500; 958500; 958500; 964500; 964500; 970500; 970500; 976500; 976500; 982500; 982500; 988500; 988500; 994500; 994500; 1000500; 1000500; 1006500; 1006500; 1012500; 1012500; 1018500; 1018500; 1024500; 1024500; 1030500; 1030500; 1036500; 1036500; 1042500; 1042500; 1048500; 1048500; 1054500; 1054500; 1060500; 1060500; 1066500; 1066500; 1072500; 1072500; 1078500; 1078500; 1084500; 1084500; 1090500; 1090500; 1096500; 1096500; 1102500; 1102500; 1108500; 1108500; 1114500; 1114500; 1120500; 1120500; 1126500; 1126500; 1132500; 1132500; 1138500; 1138500; 1144500; 1144500; 1150500; 1150500; 1156500; 1156500; 1162500; 1162500; 1168500; 1168500; 1174500; 1174500; 1180500; 1180500; 1186500; 1186500; 1192500; 1192500; 1198500; 1198500; 1204500; 1204500; ;
;;values;1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; ;


0;runway_landedThroughput;time;306000; 312000; 318000; 324000; 330000; 336000; 342000; 348000; 354000; 360000; 366000; 372000; 378000; 384000; 390000; 396000; 402000; 408000; 414000; 420000; 426000; 432000; 438000; 444000; 450000; 456000; 462000; 468000; 474000; 480000; 486000; 492000; 498000; 504000; 510000; 516000; 522000; 528000; 534000; 540000; 546000; 552000; 558000; 564000; 570000; 576000; 582000; 588000; 594000; 600000; 606000; 612000; 618000; 624000; 630000; 636000; 642000; 648000; 654000; 660000; 666000; 672000; 678000; 684000; 690000; 696000; 702000; 708000; 714000; 720000; 726000; 732000; 738000; 744000; 750000; 756000; 762000; 768000; 774000; 780000; 786000; 792000; 798000; 804000; 810000; 816000; 822000; 828000; 834000; 840000; 846000; 852000; 858000; 864000; 870000; 876000; 882000; 888000; 894000; 900000; 906000; 912000; 918000; 924000; 930000; 936000; 942000; 948000; 954000; 960000; 966000; 972000; 978000; 984000; 990000; 996000; 1002000; 1008000; 1014000; 1020000; 1026000; 1032000; 1038000; 1044000; 1050000; 1056000; 1062000; 1068000; 1074000; 1080000; 1086000; 1092000; 1098000; 1104000; 1110000; 1116000; 1122000; 1128000; 1134000; 1140000; 1146000; 1152000; 1158000; 1164000; 1170000; 1176000; 1182000; 1188000; 1194000; 1200000; 1206000; ;
;;values;1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; ;


0;runway_tookoffThroughput;time;306000; 312000; 318000; 324000; 330000; 336000; 342000; 348000; 354000; 360000; 366000; 372000; 378000; 384000; 390000; 396000; 402000; 408000; 414000; 420000; 426000; 432000; 438000; 444000; 450000; 456000; 462000; 468000; 474000; 480000; 486000; 492000; 498000; 504000; 510000; 516000; 522000; 528000; 534000; 540000; 546000; 552000; 558000; 564000; 570000; 576000; 582000; 588000; 594000; 600000; 606000; 612000; 618000; 624000; 630000; 636000; 642000; 648000; 654000; 660000; 666000; 672000; 678000; 684000; 690000; 696000; 702000; 708000; 714000; 720000; 726000; 732000; 738000; 744000; 750000; 756000; 762000; 768000; 774000; 780000; 786000; 792000; 798000; 804000; 810000; 816000; 822000; 828000; 834000; 840000; 846000; 852000; 858000; 864000; 870000; 876000; 882000; 888000; 894000; 900000; 906000; 912000; 918000; 924000; 930000; 936000; 942000; 948000; 954000; 960000; 966000; 972000; 978000; 984000; 990000; 996000; 1002000; 1008000; 1014000; 1020000; 1026000; 1032000; 1038000; 1044000; 1050000; 1056000; 1062000; 1068000; 1074000; 1080000; 1086000; 1092000; 1098000; 1104000; 1110000; 1116000; 1122000; 1128000; 1134000; 1140000; 1146000; 1152000; 1158000; 1164000; 1170000; 1176000; 1182000; 1188000; 1194000; 1200000; 1206000; ;
;;values;1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; ;


