

0;takeoffQueue_queueTime;time;261000; 267000; 273000; 279000; 285000; 291000; 297000; 303000; 309000; 315000; 321000; 327000; 333000; 339000; 345000; 351000; 357000; 363000; 369000; 375000; 381000; 387000; 393000; 399000; 405000; 411000; 417000; 423000; 429000; 435000; 441000; 447000; 453000; 459000; 465000; 471000; 477000; 483000; 489000; 495000; 501000; 507000; 513000; 519000; 525000; 531000; 537000; 543000; 549000; 555000; 561000; 567000; 573000; 579000; 585000; 591000; 597000; 603000; 609000; 615000; 621000; 627000; 633000; 639000; 645000; 651000; 657000; 663000; 669000; 675000; 681000; 687000; 693000; 699000; 705000; 711000; 717000; 723000; 729000; 735000; 741000; 747000; 753000; 759000; 765000; 771000; 777000; 783000; 789000; 795000; 801000; 807000; 813000; 819000; 825000; 831000; 837000; 843000; 849000; 855000; 861000; 867000; 873000; 879000; 885000; 891000; 897000; 903000; 909000; 915000; 921000; 927000; 933000; 939000; 945000; 951000; 957000; 963000; 969000; 975000; 981000; 987000; 993000; 999000; 1005000; 1011000; 1017000; 1023000; 1029000; 1035000; 1041000; 1047000; 1053000; 1059000; 1065000; 1071000; 1077000; 1083000; 1089000; 1095000; 1101000; 1107000; 1113000; 1119000; ;
;;values;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; ;


0;takeoffQueue_queueLength;time;261000; 261000; 267000; 267000; 273000; 273000; 279000; 279000; 285000; 285000; 291000; 291000; 297000; 297000; 303000; 303000; 309000; 309000; 315000; 315000; 321000; 321000; 327000; 327000; 333000; 333000; 339000; 339000; 345000; 345000; 351000; 351000; 357000; 357000; 363000; 363000; 369000; 369000; 375000; 375000; 381000; 381000; 387000; 387000; 393000; 393000; 399000; 399000; 405000; 405000; 411000; 411000; 417000; 417000; 423000; 423000; 429000; 429000; 435000; 435000; 441000; 441000; 447000; 447000; 453000; 453000; 459000; 459000; 465000; 465000; 471000; 471000; 477000; 477000; 483000; 483000; 489000; 489000; 495000; 495000; 501000; 501000; 507000; 507000; 513000; 513000; 519000; 519000; 525000; 525000; 531000; 531000; 537000; 537000; 543000; 543000; 549000; 549000; 555000; 555000; 561000; 561000; 567000; 567000; 573000; 573000; 579000; 579000; 585000; 585000; 591000; 591000; 597000; 597000; 603000; 603000; 609000; 609000; 615000; 615000; 621000; 621000; 627000; 627000; 633000; 633000; 639000; 639000; 645000; 645000; 651000; 651000; 657000; 657000; 663000; 663000; 669000; 669000; 675000; 675000; 681000; 681000; 687000; 687000; 693000; 693000; 699000; 699000; 705000; 705000; 711000; 711000; 717000; 717000; 723000; 723000; 729000; 729000; 735000; 735000; 741000; 741000; 747000; 747000; 753000; 753000; 759000; 759000; 765000; 765000; 771000; 771000; 777000; 777000; 783000; 783000; 789000; 789000; 795000; 795000; 801000; 801000; 807000; 807000; 813000; 813000; 819000; 819000; 825000; 825000; 831000; 831000; 837000; 837000; 843000; 843000; 849000; 849000; 855000; 855000; 861000; 861000; 867000; 867000; 873000; 873000; 879000; 879000; 885000; 885000; 891000; 891000; 897000; 897000; 903000; 903000; 909000; 909000; 915000; 915000; 921000; 921000; 927000; 927000; 933000; 933000; 939000; 939000; 945000; 945000; 951000; 951000; 957000; 957000; 963000; 963000; 969000; 969000; 975000; 975000; 981000; 981000; 987000; 987000; 993000; 993000; 999000; 999000; 1005000; 1005000; 1011000; 1011000; 1017000; 1017000; 1023000; 1023000; 1029000; 1029000; 1035000; 1035000; 1041000; 1041000; 1047000; 1047000; 1053000; 1053000; 1059000; 1059000; 1065000; 1065000; 1071000; 1071000; 1077000; 1077000; 1083000; 1083000; 1089000; 1089000; 1095000; 1095000; 1101000; 1101000; 1107000; 1107000; 1113000; 1113000; 1119000; 1119000; ;
;;values;1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; ;


0;runway_landedThroughput;time;264000; 270000; 276000; 282000; 288000; 294000; 300000; 306000; 312000; 318000; 324000; 330000; 336000; 342000; 348000; 354000; 360000; 366000; 372000; 378000; 384000; 390000; 396000; 402000; 408000; 414000; 420000; 426000; 432000; 438000; 444000; 450000; 456000; 462000; 468000; 474000; 480000; 486000; 492000; 498000; 504000; 510000; 516000; 522000; 528000; 534000; 540000; 546000; 552000; 558000; 564000; 570000; 576000; 582000; 588000; 594000; 600000; 606000; 612000; 618000; 624000; 630000; 636000; 642000; 648000; 654000; 660000; 666000; 672000; 678000; 684000; 690000; 696000; 702000; 708000; 714000; 720000; 726000; 732000; 738000; 744000; 750000; 756000; 762000; 768000; 774000; 780000; 786000; 792000; 798000; 804000; 810000; 816000; 822000; 828000; 834000; 840000; 846000; 852000; 858000; 864000; 870000; 876000; 882000; 888000; 894000; 900000; 906000; 912000; 918000; 924000; 930000; 936000; 942000; 948000; 954000; 960000; 966000; 972000; 978000; 984000; 990000; 996000; 1002000; 1008000; 1014000; 1020000; 1026000; 1032000; 1038000; 1044000; 1050000; 1056000; 1062000; 1068000; 1074000; 1080000; 1086000; 1092000; 1098000; 1104000; 1110000; 1116000; 1122000; ;
;;values;1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; ;


0;runway_tookoffThroughput;time;264000; 270000; 276000; 282000; 288000; 294000; 300000; 306000; 312000; 318000; 324000; 330000; 336000; 342000; 348000; 354000; 360000; 366000; 372000; 378000; 384000; 390000; 396000; 402000; 408000; 414000; 420000; 426000; 432000; 438000; 444000; 450000; 456000; 462000; 468000; 474000; 480000; 486000; 492000; 498000; 504000; 510000; 516000; 522000; 528000; 534000; 540000; 546000; 552000; 558000; 564000; 570000; 576000; 582000; 588000; 594000; 600000; 606000; 612000; 618000; 624000; 630000; 636000; 642000; 648000; 654000; 660000; 666000; 672000; 678000; 684000; 690000; 696000; 702000; 708000; 714000; 720000; 726000; 732000; 738000; 744000; 750000; 756000; 762000; 768000; 774000; 780000; 786000; 792000; 798000; 804000; 810000; 816000; 822000; 828000; 834000; 840000; 846000; 852000; 858000; 864000; 870000; 876000; 882000; 888000; 894000; 900000; 906000; 912000; 918000; 924000; 930000; 936000; 942000; 948000; 954000; 960000; 966000; 972000; 978000; 984000; 990000; 996000; 1002000; 1008000; 1014000; 1020000; 1026000; 1032000; 1038000; 1044000; 1050000; 1056000; 1062000; 1068000; 1074000; 1080000; 1086000; 1092000; 1098000; 1104000; 1110000; 1116000; 1122000; ;
;;values;1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; ;


